QSPRID	O00222_imputed_Label	O15303_imputed_Label	P41594_imputed_Label	Q13255_imputed_Label	Q14416_imputed_Label	Q14831_imputed_Label	Q14832_imputed_Label	Q14833_imputed_Label	O00222_imputed_Prediction	O15303_imputed_Prediction	P41594_imputed_Prediction	Q13255_imputed_Prediction	Q14416_imputed_Prediction	Q14831_imputed_Prediction	Q14832_imputed_Prediction	Q14833_imputed_Prediction
tutorial_data_7552	5.070666666666667	4.955192307692307	5.752000000000001	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.056533333333333	4.955192307692307	6.248399999999999	6.028825435897437	6.45976870342772	4.801716853932584	5.835213953488372	5.666964485981309
tutorial_data_6537	5.070666666666667	4.955192307692307	6.17	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.856	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_7503	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	4.523	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	5.4990000000000006	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_3014	5.562	5.38	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.683	5.136133333333333	5.077638461538461	6.461379853479853	6.286031794871795	6.82471087928465	4.3328584269662915	6.044017441860466	5.859741121495327
tutorial_data_6967	5.070666666666667	4.955192307692307	5.0	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.9136	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_3167	5.070666666666667	4.955192307692307	6.461379853479853	8.27	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.169103882783882	6.8244	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4359	5.070666666666667	4.955192307692307	7.26	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.5786	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_539	5.070666666666667	4.955192307692307	5.92	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.056533333333334	4.955192307692307	6.1904	6.028825435897437	6.45976870342772	4.801716853932584	5.835213953488372	5.666964485981308
tutorial_data_2380	5.070666666666667	4.955192307692307	5.0	8.3	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.169103882783882	7.1104	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_8214	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	6.659	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.7414000000000005
tutorial_data_6112	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.62	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.2554	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6922	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	6.393	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.976000000000001
tutorial_data_1428	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.6	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.31	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_7192	5.070666666666667	4.955192307692307	6.751	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.718999999999999	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_2703	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.54	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.962000000000001	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4412	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.72	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.536000000000001	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_5892	5.070666666666667	4.955192307692307	6.72	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	4.856533333333333	4.964153846153845	7.137600000000001	6.517225435897437	6.25976870342772	4.601716853932584	5.635213953488372	5.4669644859813085
tutorial_data_5813	5.070666666666667	4.955192307692307	5.0	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.343	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_7278	5.070666666666667	4.955192307692307	7.18	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.106	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_3444	5.070666666666667	4.955192307692307	6.461379853479853	5.83	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.718999999999999	6.82471087928465	4.75214606741573	6.044017441860466	6.234
tutorial_data_2241	5.070666666666667	4.955192307692307	6.735	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.586	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_7852	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	8.4	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	7.252000000000001
tutorial_data_2066	5.070666666666667	4.955192307692307	6.19	7.3	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.384	7.2044000000000015	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_3297	5.070666666666667	4.955192307692307	4.0	6.78	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	4.856533333333334	4.964153846153846	6.470275970695971	6.562419076923078	6.25976870342772	4.601716853932584	5.635213953488372	5.47162336448598
tutorial_data_4841	5.070666666666667	4.955192307692307	6.322	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.816	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_3966	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	8.62	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	8.314	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4050	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.34	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.626	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_2739	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.39	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.62	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6861	5.070666666666667	4.955192307692307	6.481	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.8014	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4142	5.070666666666667	4.955192307692307	7.12	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.286	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6574	5.070666666666667	4.955192307692307	6.54	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.8382000000000005	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_890	5.070666666666667	4.955192307692307	8.03	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.106	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6603	5.070666666666667	4.955192307692307	5.96	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.0280000000000005	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4852	5.070666666666667	4.955192307692307	5.0	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.0764	5.8288254358974365	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_2961	5.070666666666667	4.955192307692307	5.0	8.221	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.876827912087913	7.4762	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4132	5.070666666666667	4.955192307692307	7.9	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.6049999999999995	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4117	5.070666666666667	4.955192307692307	6.19	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.290000000000001	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4318	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.877000000000001	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.090000000000001	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_489	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	5.69	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.24	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_2974	5.070666666666667	4.955192307692307	6.461379853479853	6.56	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.144	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_7659	5.070666666666667	4.955192307692307	6.51	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.71627597069597	6.286031794871795	6.82576870342772	4.75214606741573	5.835213953488372	5.833705607476635
tutorial_data_2213	5.070666666666667	4.955192307692307	7.31	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.3100000000000005	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6488	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	6.221	4.856533333333333	4.764153846153845	6.397103882783883	6.286031794871795	6.25976870342772	4.601716853932584	5.635213953488373	5.0852
tutorial_data_871	5.070666666666667	4.955192307692307	6.31	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	5.144753846153845	5.89427597069597	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	6.2737644859813075
tutorial_data_4746	5.070666666666667	4.955192307692307	7.79	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.213600000000001	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4534	5.070666666666667	4.955192307692307	8.36	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	8.17	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_3033	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.71	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	6.39
tutorial_data_1430	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	4.3	4.75214606741573	6.044017441860466	5.833705607476635	4.856533333333333	4.964153846153845	7.148827912087912	6.517225435897435	5.84494217585693	4.601716853932584	5.635213953488373	5.4669644859813085
tutorial_data_5809	5.070666666666667	4.955192307692307	4.523	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.4566	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_3154	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.06	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.3044	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_2251	5.070666666666667	4.955192307692307	5.921	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.4322759706959705	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	7.012964485981309
tutorial_data_369	5.070666666666667	4.955192307692307	5.081	7.26	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.6339999999999995	7.548	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_5579	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.96	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.752000000000001
tutorial_data_6673	5.070666666666667	4.955192307692307	4.523	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.2306	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_2462	5.5	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.0	5.615066666666666	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	5.2	6.044017441860466	5.70022336448598
tutorial_data_4060	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.94	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.279999999999999	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_1062	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.68	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.3180000000000005	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6277	5.070666666666667	4.955192307692307	6.461379853479853	3.0660000000000003	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	4.856533333333333	4.793676923076923	6.2708279120879125	5.2340063589743595	6.0348265275707895	4.601716853932584	5.635213953488373	4.965823364485981
tutorial_data_7645	5.070666666666667	4.955192307692307	7.6	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.428	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6325	3.523	4.955192307692307	3.523	3.523	4.7	4.75214606741573	5.07	3.523	4.451600000000001	4.904153846153846	3.5582000000000003	4.09560635897436	4.41174217585693	4.75214606741573	4.7048069767441865	5.371564485981308
tutorial_data_7833	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	6.96	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	6.786
tutorial_data_7322	5.070666666666667	4.955192307692307	7.36	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	4.856533333333333	4.964153846153845	7.8180000000000005	6.517225435897435	6.25976870342772	4.601716853932584	5.635213953488373	5.4669644859813085
tutorial_data_945	5.070666666666667	4.955192307692307	6.86	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.3774	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6672	5.070666666666667	4.955192307692307	7.33	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.034	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_7573	5.070666666666667	4.955192307692307	7.04	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.056533333333334	4.955192307692307	6.628	6.028825435897437	6.45976870342772	4.801716853932584	6.086410465116279	5.833705607476635
tutorial_data_6120	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.7	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.360000000000001	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_2391	5.070666666666667	4.955192307692307	6.84	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	4.856533333333333	5.153715384615384	7.448551941391942	6.517225435897435	6.25976870342772	4.601716853932584	5.635213953488373	5.911682242990653
tutorial_data_2976	5.070666666666667	4.955192307692307	6.461379853479853	6.0	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.144	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4948	5.070666666666667	4.955192307692307	7.33	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.6015999999999995	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_2506	5.070666666666667	4.955192307692307	7.02	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	4.856533333333334	4.964153846153846	7.146000000000001	6.517225435897437	6.25976870342772	4.601716853932584	5.635213953488372	5.466964485981308
tutorial_data_809	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.29	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.462000000000001	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4487	5.070666666666667	4.955192307692307	4.523	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.597199999999999	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6605	5.070666666666667	4.955192307692307	6.509	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.7996	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6706	5.070666666666667	4.955192307692307	6.07	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.569	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_429	5.070666666666667	4.955192307692307	5.255	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.673399999999999	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_806	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.56	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.504600000000001	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_1450	5.070666666666667	4.955192307692307	7.34	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.519	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_7037	5.070666666666667	4.955192307692307	6.61	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.432	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6618	5.070666666666667	4.955192307692307	5.962000000000001	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.7996	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4858	5.070666666666667	4.955192307692307	7.59	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	4.856533333333334	4.964153846153846	7.573	6.060019076923078	6.25976870342772	4.601716853932584	5.635213953488372	5.466964485981308
tutorial_data_6207	5.070666666666667	3.854	6.461379853479853	6.286031794871795	4.46	4.75214606741573	6.044017441860466	5.833705607476635	5.271800000000001	5.320676923076922	6.322827912087912	5.814812717948718	4.16	4.384287640449438	5.635213953488373	4.848341121495327
tutorial_data_7201	5.070666666666667	4.955192307692307	6.18	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.020999999999999	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_936	5.070666666666667	4.955192307692307	7.17	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.856	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6587	5.070666666666667	4.955192307692307	5.28	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.831599999999999	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_2595	5.070666666666667	4.955192307692307	5.81	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.9	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_482	5.070666666666667	4.955192307692307	7.0	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.7182	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_2195	5.070666666666667	4.955192307692307	7.96	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.6	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_947	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.55	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.798	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_5113	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.89	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.3	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4052	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.24	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.7540000000000004	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4798	5.070666666666667	4.955192307692307	7.747999999999999	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	7.264	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_7494	5.070666666666667	4.955192307692307	7.53	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	4.856533333333333	4.964153846153845	6.262	6.517225435897435	6.25976870342772	4.601716853932584	5.635213953488373	5.4669644859813085
tutorial_data_3954	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.71	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.906999999999999	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_1162	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	5.481	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.1238	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4327	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.7	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.8790000000000004	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_5600	5.070666666666667	4.955192307692307	6.61	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.27	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_1585	5.070666666666667	5.0	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	4.856533333333333	5.036676923076923	6.856551941391942	6.517225435897437	6.25976870342772	4.601716853932584	5.635213953488372	5.4669644859813085
tutorial_data_1063	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.8	4.75214606741573	5.46	5.833705607476635	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	7.494	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_2094	5.070666666666667	4.955192307692307	5.7410000000000005	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	5.292275970695971	7.8922	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_4178	5.070666666666667	4.955192307692307	6.461379853479853	6.286031794871795	6.83	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.7823153846153845	5.686027912087911	6.286031794871795	6.92	4.75214606741573	5.435610465116278	5.309423364485981
tutorial_data_4959	5.070666666666667	4.955192307692307	8.64	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	8.17	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
tutorial_data_6217	4.45	4.955192307692307	6.461379853479853	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.1	5.2090000000000005	5.032153846153845	6.461379853479853	6.286031794871795	6.82471087928465	4.601716853932584	6.044017441860466	5.549
tutorial_data_5413	5.070666666666667	4.955192307692307	7.76	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	4.8424000000000005	4.964153846153846	7.320600000000001	6.2600190769230775	5.89482652757079	4.651287640449437	5.426410465116279	5.300223364485981
tutorial_data_880	5.070666666666667	4.955192307692307	6.8020000000000005	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635	5.070666666666667	4.955192307692307	6.5862	6.286031794871795	6.82471087928465	4.75214606741573	6.044017441860466	5.833705607476635
